HJ0305XDHTHWPR
CRSMW
10.000000,0,19.354200
7.000000,0.250000,0.300000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2015,1,1,-4.209,35.288,3.29,0.0,0.0
2015,1,2,-4.299,37.236,3.514,0.0,0.0
2015,1,3,-4.389,39.208,3.776,0.0,0.0
2015,1,4,-4.479,41.207,4.057,0.0,0.0
2015,1,5,-4.609,43.554,3.82,0.0,0.0
2015,1,6,-4.729,45.923,3.582,0.0,0.0
2015,1,7,-4.859,48.34,3.346,0.0,0.0
2015,1,8,-4.899,50.843,3.606,0.0,0.0
2015,1,9,-4.939,53.373,3.884,0.0,0.0
2015,1,10,-4.979,55.901,4.187,0.0,0.0
2015,1,11,-5.159,58.279,3.818,0.0,0.0
2015,1,12,-5.329,60.683,3.519,0.0,0.0
2015,1,13,-5.509,63.185,3.291,0.0,0.0
2015,1,14,-4.909,61.272,3.644,0.0,0.0
2015,1,15,-4.309,59.415,4.002,0.0,32.688
2015,1,16,-3.709,57.622,4.357,0.0,110.2
2015,1,17,-2.399,55.16,4.549,0.0,175.952
2015,1,18,-1.089,52.696,4.766,0.0,227.774
2015,1,19,0.22,50.273,5.0,0.0,163.704
2015,1,20,0.38,54.535,5.06,0.0,158.505
2015,1,21,0.54,58.704,5.121,0.0,148.486
2015,1,22,0.7,62.762,5.183,0.011,116.448
2015,1,23,0.23,71.456,4.677,0.003,67.504
2015,1,24,-0.229,80.624,4.201,0.002,8.176
2015,2,1,-0.689,90.351,3.758,0.0,0.0
2015,2,2,-0.959,91.337,3.548,0.0,0.0
2015,2,3,-1.219,92.258,3.336,0.0,0.0
2015,2,4,-1.489,93.254,3.121,0.0,0.0
2015,2,5,-1.579,94.165,2.706,0.0,0.0
2015,2,6,-1.669,95.089,2.299,0.0,0.0
2015,2,7,-1.759,96.013,1.899,0.0,0.0
2015,2,8,-2.0,96.759,1.924,0.0,0.0
2015,2,9,-2.239,97.49,1.944,0.0,0.0
2015,2,10,-2.489,98.296,1.964,0.0,0.0
2015,2,11,-2.489,99.09,1.873,0.0,0.0
2015,2,12,-2.489,99.871,1.837,0.0,0.0
2015,2,13,-2.489,100.0,1.839,0.0,0.0
2015,2,14,-1.809,96.681,1.287,0.0,0.0
2015,2,15,-1.139,92.95,0.747,0.0,28.536
2015,2,16,-0.469,89.378,0.21,0.0,98.656
2015,2,17,0.76,83.447,0.93,0.0,157.68
2015,2,18,1.99,77.944,1.658,0.092,204.255
2015,2,19,3.22,72.842,2.386,0.184,236.479
2015,2,20,3.75,73.057,2.787,0.0,229.131
2015,2,21,4.27,73.218,3.311,0.0,214.892
2015,2,22,4.79,73.275,3.908,0.091,108.56
2015,2,23,4.24,79.674,3.182,0.0,63.264
2015,2,24,3.7,86.415,2.472,0.0,8.32
2015,3,1,3.15,93.64,1.788,0.0,0.0
2015,3,2,2.95,94.722,1.476,0.0,0.0
2015,3,3,2.75,95.819,1.167,0.0,0.0
2015,3,4,2.55,96.931,0.847,0.0,0.0
2015,3,5,2.49,97.294,0.423,0.0,0.0
2015,3,6,2.43,97.66,0.894,0.0,0.0
2015,3,7,2.37,98.029,1.612,0.016,0.0
2015,3,8,2.22,97.742,1.586,0.089,0.0
2015,3,9,2.08,97.363,1.562,0.214,0.0
2015,3,10,1.93,97.05,1.552,0.0,0.0
2015,3,11,2.11,96.328,1.829,0.227,0.0
2015,3,12,2.29,95.61,2.113,0.001,0.0
2015,3,13,2.46,94.962,2.396,0.302,0.0
2015,3,14,2.4,93.836,1.95,0.187,0.0
2015,3,15,2.34,92.687,1.686,0.238,10.208
2015,3,16,2.28,91.534,1.697,0.086,54.448
2015,3,17,2.84,88.374,1.654,0.0,87.104
2015,3,18,3.41,85.277,1.631,0.0,112.923
2015,3,19,3.97,82.356,1.626,0.0,151.205
2015,3,20,4.5,81.703,0.885,0.0,146.627
2015,3,21,5.03,80.993,0.17,0.0,137.67
2015,3,22,5.56,80.237,0.615,0.0,121.744
2015,3,23,5.17,84.351,0.3,0.077,71.328
2015,3,24,4.78,88.647,0.651,0.144,10.128
2015,4,1,4.39,93.124,1.171,0.023,0.0
2015,4,2,4.0,91.032,1.827,0.28,0.0
2015,4,3,3.61,88.759,2.584,0.267,0.0
2015,4,4,3.22,86.291,3.359,0.049,0.0
2015,4,5,2.49,86.656,4.354,0.196,0.0
2015,4,6,1.76,86.834,5.346,0.094,0.0
2015,4,7,1.02,86.868,6.338,0.074,0.0
2015,4,8,-0.489,87.921,6.526,0.178,0.0
2015,4,9,-2.009,88.217,6.772,0.0,0.0
2015,4,10,-3.529,87.442,7.057,0.0,0.0
2015,4,11,-4.619,85.41,7.261,0.0,0.0
