HJ0305XDHTHWPR
CRSMW
10.000000,0,18.795867
7.000000,0.250000,0.300000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021,1,1,-3.0,74.955,2.568,0.0,0.0
2021,1,2,-3.209,77.644,2.432,0.0,0.0
2021,1,3,-3.429,80.478,2.318,0.0,0.0
2021,1,4,-3.639,83.303,2.214,0.0,0.0
2021,1,5,-3.669,84.256,2.317,0.0,0.0
2021,1,6,-3.699,85.196,2.491,0.0,0.0
2021,1,7,-3.729,86.153,2.723,0.0,0.0
2021,1,8,-3.839,88.129,2.759,0.0,0.0
2021,1,9,-3.959,90.201,2.813,0.0,0.0
2021,1,10,-4.079,92.302,2.865,0.0,0.0
2021,1,11,-3.729,91.087,3.359,0.0,0.0
2021,1,12,-3.379,89.859,3.857,0.0,0.0
2021,1,13,-3.029,88.653,4.357,0.0,0.0
2021,1,14,-2.359,90.143,5.205,0.802,0.0
2021,1,15,-1.699,91.353,6.116,1.532,45.712
2021,1,16,-1.029,92.196,7.057,0.565,85.152
2021,1,17,-0.729,93.334,6.664,1.786,120.112
2021,1,18,-0.429,94.384,6.283,4.456,145.626
2021,1,19,-0.129,95.325,5.907,5.151,163.323
2021,1,20,-0.019,95.219,5.347,0.953,144.973
2021,1,21,0.09,95.119,4.84,0.208,119.265
2021,1,22,0.19,95.068,4.41,0.111,83.296
2021,1,23,0.28,95.334,3.561,0.056,25.664
2021,1,24,0.37,95.599,2.765,0.0,0.0
2021,2,1,0.45,95.923,2.08,0.36,0.0
2021,2,2,0.48,96.806,0.878,2.016,0.0
2021,2,3,0.52,97.614,0.328,0.652,0.0
2021,2,4,0.55,98.497,1.538,0.606,0.0
2021,2,5,0.52,97.744,2.277,0.824,0.0
2021,2,6,0.5,96.929,3.178,0.0,0.0
2021,2,7,0.47,96.176,4.133,0.0,0.0
2021,2,8,0.11,97.287,3.581,0.0,0.0
2021,2,9,-0.259,98.461,3.039,0.0,0.0
2021,2,10,-0.619,99.568,2.516,0.0,0.0
2021,2,11,-1.029,99.325,2.661,0.0,0.0
2021,2,12,-1.449,99.06,2.837,0.0,0.0
2021,2,13,-1.859,98.61,3.061,0.0,0.0
2021,2,14,-1.589,96.452,2.541,0.0,0.0
2021,2,15,-1.309,94.283,2.041,0.0,85.416
2021,2,16,-1.039,92.231,1.607,0.0,233.36
2021,2,17,-0.109,89.033,1.906,0.0,329.424
2021,2,18,0.82,85.888,2.263,0.0,399.654
2021,2,19,1.74,82.884,2.668,0.0,403.282
2021,2,20,1.84,83.154,2.624,0.0,358.358
2021,2,21,1.94,83.428,2.704,0.0,295.317
2021,2,22,2.04,83.68,2.9,0.0,148.256
2021,2,23,1.4,87.198,2.808,0.0,46.768
2021,2,24,0.76,90.876,2.718,0.0,0.0
2021,3,1,0.12,94.729,2.629,0.031,0.0
2021,3,2,0.03,95.105,2.257,0.005,0.0
2021,3,3,-0.069,95.558,1.906,0.0,0.0
2021,3,4,-0.169,95.998,1.58,0.012,0.0
2021,3,5,-0.139,96.061,1.603,0.063,0.0
2021,3,6,-0.109,96.108,1.625,0.0,0.0
2021,3,7,-0.079,96.154,1.642,0.073,0.0
2021,3,8,-0.089,96.427,1.167,0.792,0.0
2021,3,9,-0.089,96.63,0.769,0.683,0.0
2021,3,10,-0.089,96.833,0.635,0.738,0.0
2021,3,11,-0.179,97.417,0.756,0.407,0.0
2021,3,12,-0.269,98.006,1.046,0.561,0.0
2021,3,13,-0.359,98.601,1.399,0.309,0.0
2021,3,14,-0.299,96.966,2.028,0.194,0.0
2021,3,15,-0.229,95.278,2.655,0.0,40.184
2021,3,16,-0.169,93.669,3.285,0.0,129.824
2021,3,17,0.05,92.536,3.595,0.0,183.376
2021,3,18,0.26,91.488,3.913,0.0,222.609
2021,3,19,0.47,90.448,4.23,0.0,285.35
2021,3,20,0.44,90.2,3.843,0.402,253.833
2021,3,21,0.4,90.016,3.463,0.999,209.538
2021,3,22,0.37,89.756,3.092,0.413,119.376
2021,3,23,-0.369,91.556,2.55,0.036,38.544
2021,3,24,-1.119,93.368,2.09,0.0,0.0
2021,4,1,-1.859,95.068,1.754,0.0,0.0
2021,4,2,-2.279,96.263,1.868,0.0,0.0
2021,4,3,-2.699,97.458,2.151,0.0,0.0
2021,4,4,-3.129,98.701,2.554,0.0,0.0
2021,4,5,-3.289,98.682,2.482,0.0,0.0
2021,4,6,-3.459,98.714,2.423,0.0,0.0
2021,4,7,-3.619,98.661,2.36,0.0,0.0
2021,4,8,-3.709,98.855,2.208,0.0,0.0
2021,4,9,-3.809,99.119,2.16,0.0,0.0
2021,4,10,-3.899,99.312,2.202,0.0,0.0
2021,4,11,-3.859,99.276,2.236,0.0,0.0
2021,4,12,-3.829,99.313,2.28,0.0,0.0
2021,4,13,-3.789,99.262,2.318,0.0,0.0
2021,4,14,-3.469,97.279,2.289,0.0,0.0
2021,4,15,-3.149,95.343,2.273,0.0,88.832
2021,4,16,-2.829,93.448,2.246,0.0,241.344
2021,4,17,-1.699,91.534,2.414,0.0,341.056
2021,4,18,-0.559,89.331,2.611,0.0,414.246
2021,4,19,0.57,87.011,2.84,0.0,439.814
2021,4,20,0.93,86.627,2.882,0.0,391.635
2021,4,21,1.29,86.219,2.918,0.0,323.887
2021,4,22,1.64,85.842,2.968,0.0,169.984
2021,4,23,0.78,88.023,3.006,0.0,56.144
2021,4,24,-0.089,90.234,3.05,0.0,0.0
2021,5,1,-0.959,92.399,3.091,0.0,0.0
2021,5,2,-1.319,94.385,2.673,0.0,0.0
2021,5,3,-1.669,96.361,2.393,0.0,0.0
2021,5,4,-2.029,98.461,2.327,0.0,0.0
2021,5,5,-1.819,98.604,2.145,0.0,0.0
2021,5,6,-1.609,98.725,1.986,0.097,0.0
2021,5,7,-1.399,98.82,1.852,0.0,0.0
2021,5,8,-1.619,98.856,2.17,0.0,0.0
2021,5,9,-1.839,98.87,2.834,0.0,0.0
2021,5,10,-2.049,98.774,3.658,0.0,0.0
2021,5,11,-2.599,99.266,3.535,0.0,0.0
2021,5,12,-3.149,99.639,3.422,0.0,0.0
2021,5,13,-3.699,99.867,3.32,0.0,0.0
2021,5,14,-3.509,97.676,3.409,0.0,0.0
2021,5,15,-3.329,95.601,3.503,0.0,88.128
2021,5,16,-3.149,93.551,3.598,0.0,240.736
2021,5,17,-2.25,91.711,3.48,0.0,340.336
2021,5,18,-1.359,89.821,3.374,0.0,413.569
2021,5,19,-0.469,87.835,3.256,0.0,443.287
2021,5,20,-0.169,87.9,2.9,0.0,395.133
2021,5,21,0.14,87.853,2.545,0.0,327.382
2021,5,22,0.44,87.832,2.2,0.0,175.968
2021,5,23,-0.489,90.577,2.313,0.0,59.456
2021,5,24,-1.409,93.251,2.43,0.0,0.0
2021,6,1,-2.339,95.965,2.544,0.0,0.0
2021,6,2,-2.759,96.547,2.343,0.0,0.0
2021,6,3,-3.169,97.015,2.143,0.0,0.0
2021,6,4,-3.589,97.496,1.945,0.0,0.0
2021,6,5,-3.75,97.432,1.375,0.0,0.0
2021,6,6,-3.899,97.265,0.814,0.0,0.0
2021,6,7,-4.059,97.176,0.366,0.0,0.0
2021,6,8,-4.209,97.127,0.421,0.0,0.0
2021,6,9,-4.369,97.133,0.517,0.0,0.0
2021,6,10,-4.519,97.048,0.648,0.0,0.0
2021,6,11,-4.549,96.639,0.991,0.0,0.0
2021,6,12,-4.589,96.309,1.35,0.0,0.0
2021,6,13,-4.619,95.907,1.718,0.0,0.0
2021,6,14,-4.079,95.119,1.284,0.0,0.0
2021,6,15,-3.539,94.267,0.93,0.0,90.472
2021,6,16,-3.0,93.349,0.769,0.0,225.024
2021,6,17,-1.859,91.462,0.81,0.0,318.192
2021,6,18,-0.719,89.337,0.885,0.0,386.829
2021,6,19,0.42,87.019,0.97,0.0,415.683
2021,6,20,0.74,86.666,1.255,0.0,370.914
2021,6,21,1.07,86.223,1.553,0.0,307.869
2021,6,22,1.39,85.824,1.851,0.0,175.44
2021,6,23,0.61,88.359,2.114,0.0,60.624
2021,6,24,-0.159,90.859,2.39,0.0,0.0
2021,7,1,-0.939,93.452,2.68,0.0,0.0
2021,7,2,-1.449,94.486,2.723,0.0,0.0
2021,7,3,-1.969,95.554,2.768,0.0,0.0
2021,7,4,-2.489,96.568,2.816,0.0,0.0
2021,7,5,-2.699,96.797,2.816,0.0,0.0
2021,7,6,-2.919,97.086,2.815,0.0,0.0
2021,7,7,-3.139,97.378,2.815,0.0,0.0
2021,7,8,-3.399,97.503,2.754,0.0,0.0
2021,7,9,-3.659,97.611,2.698,0.0,0.0
2021,7,10,-3.919,97.691,2.643,0.0,0.0
2021,7,11,-4.049,96.968,2.634,0.0,0.0
2021,7,12,-4.179,96.22,2.667,0.0,0.0
2021,7,13,-4.319,95.518,2.754,0.0,0.0
2021,7,14,-3.649,94.499,2.831,0.0,0.0
2021,7,15,-2.979,93.371,2.909,0.0,96.688
2021,7,16,-2.309,92.153,2.988,0.0,232.944
2021,7,17,-1.439,91.325,3.009,0.0,329.424
2021,7,18,-0.579,90.332,3.023,0.0,400.633
2021,7,19,0.29,89.106,3.039,0.0,350.223
2021,7,20,0.53,87.24,3.218,0.0,312.806
2021,7,21,0.77,85.424,3.425,0.0,260.126
2021,7,22,1.02,83.59,3.649,0.0,146.544
2021,7,23,0.53,85.966,3.526,0.0,51.76
2021,7,24,0.04,88.405,3.422,0.0,0.0
